id,source,input,target,input_clean,target_clean,stripped_target,exact_after_cleaning,whitespace_difference,audit_reason,is_valid_pair,input_before_n_chars,input_before_n_nfd_codepoints,input_before_n_combining_in_raw,input_before_n_legacy_cedilla,input_before_n_nbsp,input_before_n_unusual_punct,input_before_is_nfc,input_before_is_nfd,target_before_n_chars,target_before_n_nfd_codepoints,target_before_n_combining_in_raw,target_before_n_legacy_cedilla,target_before_n_nbsp,target_before_n_unusual_punct,target_before_is_nfc,target_before_is_nfd,input_after_n_chars,input_after_n_nfd_codepoints,input_after_n_combining_in_raw,input_after_n_legacy_cedilla,input_after_n_nbsp,input_after_n_unusual_punct,input_after_is_nfc,input_after_is_nfd,target_after_n_chars,target_after_n_nfd_codepoints,target_after_n_combining_in_raw,target_after_n_legacy_cedilla,target_after_n_nbsp,target_after_n_unusual_punct,target_after_is_nfc,target_after_is_nfd
54584,unknown_local_sample,  Articol publicat in editia tiparita a Ziarului Financiar din data de 18.10.2017.,  Articol publicat în ediția tipărită a Ziarului Financiar din data de 18.10.2017.,Articol publicat in editia tiparita a Ziarului Financiar din data de 18.10.2017.,Articol publicat în ediția tipărită a Ziarului Financiar din data de 18.10.2017.,Articol publicat in editia tiparita a Ziarului Financiar din data de 18.10.2017.,True,True,whitespace,False,82,0,0,0,0,0,True,True,82,4,0,0,1,0,True,False,80,0,0,0,0,0,True,True,80,4,0,0,0,0,True,False
158492,unknown_local_sample,  Articol publicat in editia tiparita a Ziarului Financiar din data de 17.11.2017.,  Articol publicat în ediția tipărită a Ziarului Financiar din data de 17.11.2017.,Articol publicat in editia tiparita a Ziarului Financiar din data de 17.11.2017.,Articol publicat în ediția tipărită a Ziarului Financiar din data de 17.11.2017.,Articol publicat in editia tiparita a Ziarului Financiar din data de 17.11.2017.,True,True,whitespace,False,82,0,0,0,0,0,True,True,82,4,0,0,1,0,True,False,80,0,0,0,0,0,True,True,80,4,0,0,0,0,True,False
168302,unknown_local_sample,Continuarea pe ZFCorporate   ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate   ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,True,True,whitespace,False,104,0,0,0,0,0,True,True,104,0,0,0,1,0,True,True,102,0,0,0,0,0,True,True,102,0,0,0,0,0,True,True
166814,unknown_local_sample,"    31 martie La 10 ani de la aderarea la UE: Romania are trei regiuni in topul celor mai sarace 15 zone din Europa   Nord-Est, Oltenia si Muntenia se afla in topul celor mai sarace 15 regiuni de dezvoltare din punctul de vedere al valorii PIB per capita in 2015, arata datele publicate ieri de Eurostat, biroul de statistica al Uniunii Europene.","    31 martie La 10 ani de la aderarea la UE: România are trei regiuni în topul celor mai sărace 15 zone din Europa   Nord-Est, Oltenia și Muntenia se află în topul celor mai sărace 15 regiuni de dezvoltare din punctul de vedere al valorii PIB per capita în 2015, arată datele publicate ieri de Eurostat, biroul de statistică al Uniunii Europene.","31 martie La 10 ani de la aderarea la UE: Romania are trei regiuni in topul celor mai sarace 15 zone din Europa Nord-Est, Oltenia si Muntenia se afla in topul celor mai sarace 15 regiuni de dezvoltare din punctul de vedere al valorii PIB per capita in 2015, arata datele publicate ieri de Eurostat, biroul de statistica al Uniunii Europene.","31 martie La 10 ani de la aderarea la UE: România are trei regiuni în topul celor mai sărace 15 zone din Europa Nord-Est, Oltenia și Muntenia se află în topul celor mai sărace 15 regiuni de dezvoltare din punctul de vedere al valorii PIB per capita în 2015, arată datele publicate ieri de Eurostat, biroul de statistică al Uniunii Europene.","31 martie La 10 ani de la aderarea la UE: Romania are trei regiuni in topul celor mai sarace 15 zone din Europa Nord-Est, Oltenia si Muntenia se afla in topul celor mai sarace 15 regiuni de dezvoltare din punctul de vedere al valorii PIB per capita in 2015, arata datele publicate ieri de Eurostat, biroul de statistica al Uniunii Europene.",True,True,whitespace,False,346,0,0,0,0,0,True,True,346,10,0,0,3,0,True,False,340,0,0,0,0,0,True,True,340,10,0,0,0,0,True,False
58297,unknown_local_sample,"euro fermierilor, bani care reprezinta avansul subventiei aferente campaniei agricole 2017si  care au ajuns in conturile a 594.393 fermieri.","euro fermierilor, bani care reprezintă avansul subvenției aferente campaniei agricole 2017și  care au ajuns în conturile a 594.393 fermieri.","euro fermierilor, bani care reprezinta avansul subventiei aferente campaniei agricole 2017si care au ajuns in conturile a 594.393 fermieri.","euro fermierilor, bani care reprezintă avansul subvenției aferente campaniei agricole 2017și care au ajuns în conturile a 594.393 fermieri.","euro fermierilor, bani care reprezinta avansul subventiei aferente campaniei agricole 2017si care au ajuns in conturile a 594.393 fermieri.",True,True,whitespace,False,140,0,0,0,0,0,True,True,140,4,0,0,1,0,True,False,139,0,0,0,0,0,True,True,139,4,0,0,0,0,True,False
84500,unknown_local_sample,"Mai aveam si altele de zis"", a scris Benga pe Facebook.  Potrivit proiectului de lege respins, in unitatile administrativ teritoriale in care cetatenii apartinand minoritatilor nationale au o pondere de peste 10 % din numarul total al locuitorilor, care si-au declarat apartenenta etnica sau in care exista un numar semnificativ de cetateni apartinand minoritatilor nationale, autoritatile administratiei publice locale, institutiile publice aflate in subordinea acestora, organismele prestatoare de servicii publice si de utilitate publica de interes local sau judetean, precum si pefecturile, serviciile publice de interes local sau judetean precum si prefecturile, serviciile publice deconcentrate ale ministerelor si ale celorlalte organe ale administratiei publice centrale din unitatile administrativ teritoriale au obligatia sa asigure in raporturile cu acestia, folosirea limbii materne, in conformitate cu procedurile Constitutiei, ale prezentei legi si ale tratatelor internationale la care Romania este parte.","Mai aveam și altele de zis"", a scris Benga pe Facebook.  Potrivit proiectului de lege respins, în unitățile administrativ teritoriale în care cetățenii aparținând minorităților naționale au o pondere de peste 10 % din numărul total al locuitorilor, care și-au declarat apartenența etnică sau în care există un număr semnificativ de cetățeni aparținând minorităților naționale, autoritățile administrației publice locale, instituțiile publice aflate în subordinea acestora, organismele prestatoare de servicii publice și de utilitate publică de interes local sau județean, precum și pefecturile, serviciile publice de interes local sau județean precum și prefecturile, serviciile publice deconcentrate ale ministerelor și ale celorlalte organe ale administrației publice centrale din unitățile administrativ teritoriale au obligația să asigure în raporturile cu aceștia, folosirea limbii materne, în conformitate cu procedurile Constituției, ale prezentei legi și ale tratatelor internaționale la care România este parte.","Mai aveam si altele de zis"", a scris Benga pe Facebook. Potrivit proiectului de lege respins, in unitatile administrativ teritoriale in care cetatenii apartinand minoritatilor nationale au o pondere de peste 10 % din numarul total al locuitorilor, care si-au declarat apartenenta etnica sau in care exista un numar semnificativ de cetateni apartinand minoritatilor nationale, autoritatile administratiei publice locale, institutiile publice aflate in subordinea acestora, organismele prestatoare de servicii publice si de utilitate publica de interes local sau judetean, precum si pefecturile, serviciile publice de interes local sau judetean precum si prefecturile, serviciile publice deconcentrate ale ministerelor si ale celorlalte organe ale administratiei publice centrale din unitatile administrativ teritoriale au obligatia sa asigure in raporturile cu acestia, folosirea limbii materne, in conformitate cu procedurile Constitutiei, ale prezentei legi si ale tratatelor internationale la care Romania este parte.","Mai aveam și altele de zis"", a scris Benga pe Facebook. Potrivit proiectului de lege respins, în unitățile administrativ teritoriale în care cetățenii aparținând minorităților naționale au o pondere de peste 10 % din numărul total al locuitorilor, care și-au declarat apartenența etnică sau în care există un număr semnificativ de cetățeni aparținând minorităților naționale, autoritățile administrației publice locale, instituțiile publice aflate în subordinea acestora, organismele prestatoare de servicii publice și de utilitate publică de interes local sau județean, precum și pefecturile, serviciile publice de interes local sau județean precum și prefecturile, serviciile publice deconcentrate ale ministerelor și ale celorlalte organe ale administrației publice centrale din unitățile administrativ teritoriale au obligația să asigure în raporturile cu aceștia, folosirea limbii materne, în conformitate cu procedurile Constituției, ale prezentei legi și ale tratatelor internaționale la care România este parte.","Mai aveam si altele de zis"", a scris Benga pe Facebook. Potrivit proiectului de lege respins, in unitatile administrativ teritoriale in care cetatenii apartinand minoritatilor nationale au o pondere de peste 10 % din numarul total al locuitorilor, care si-au declarat apartenenta etnica sau in care exista un numar semnificativ de cetateni apartinand minoritatilor nationale, autoritatile administratiei publice locale, institutiile publice aflate in subordinea acestora, organismele prestatoare de servicii publice si de utilitate publica de interes local sau judetean, precum si pefecturile, serviciile publice de interes local sau judetean precum si prefecturile, serviciile publice deconcentrate ale ministerelor si ale celorlalte organe ale administratiei publice centrale din unitatile administrativ teritoriale au obligatia sa asigure in raporturile cu acestia, folosirea limbii materne, in conformitate cu procedurile Constitutiei, ale prezentei legi si ale tratatelor internationale la care Romania este parte.",True,True,whitespace,False,1020,0,0,0,0,0,True,True,1020,50,0,0,1,0,True,False,1019,0,0,0,0,0,True,True,1019,50,0,0,0,0,True,False
84237,unknown_local_sample,"  ""A fost un vot tehnic, dar cu nuante politice, avand in vedere faptul ca au fost niste argumente pronuntate de unii membrii ai CSM care faceau trimitere la zona politica.","  ""A fost un vot tehnic, dar cu nuanțe politice, având în vedere faptul că au fost niște argumente pronunțate de unii membrii ai CSM care făceau trimitere la zona politică.","""A fost un vot tehnic, dar cu nuante politice, avand in vedere faptul ca au fost niste argumente pronuntate de unii membrii ai CSM care faceau trimitere la zona politica.","""A fost un vot tehnic, dar cu nuanțe politice, având în vedere faptul că au fost niște argumente pronunțate de unii membrii ai CSM care făceau trimitere la zona politică.","""A fost un vot tehnic, dar cu nuante politice, avand in vedere faptul ca au fost niste argumente pronuntate de unii membrii ai CSM care faceau trimitere la zona politica.",True,True,whitespace,False,172,0,0,0,0,0,True,True,172,8,0,0,1,0,True,False,170,0,0,0,0,0,True,True,170,8,0,0,0,0,True,False
96329,unknown_local_sample,"UPDATE: Si ministrul de Finante al Romaniei a semnat propunerea Euro, un activ de refugiu, a inceput sa se aprecieze dupa doua sedinte in retragere, iar marile burse de actiuni europene au luat-o in jos ieri, prima zi a unui summit UE de doua zile tinut in vremuri de cotitura pentru Uniunea Europeana.  Alunecarea Austriei spre grupul eurosceptic Visegrad (V4-Ungaria, Polonia, Cehia si Slovacia), deriva Visegrad spre marginea Uniunii si chiar posibilitatea spargerii grupului, iesirea Marii Britanii din UE, eforturile disperate ale Spaniei de a impiedica independenta Cataloniei, legaturile tensionate dintre UE si Turcia, o tara vitala in rezolvarea crizei refugiatilor, si incertitudini legate de viitorul in sine al UE sunt contextul in care s-au intalnit liderii europeni ieri la Bruxelles.","UPDATE: Și ministrul de Finanțe al României a semnat propunerea Euro, un activ de refugiu, a început să se aprecieze după două ședințe în retragere, iar marile burse de acțiuni europene au luat-o în jos ieri, prima zi a unui summit UE de două zile ținut în vremuri de cotitură pentru Uniunea Europeană.  Alunecarea Austriei spre grupul eurosceptic Vișegrad (V4-Ungaria, Polonia, Cehia și Slovacia), deriva Vișegrad spre marginea Uniunii și chiar posibilitatea spargerii grupului, ieșirea Marii Britanii din UE, eforturile disperate ale Spaniei de a împiedica independența Cataloniei, legăturile tensionate dintre UE și Turcia, o țară vitală în rezolvarea crizei refugiaților, și incertitudini legate de viitorul în sine al UE sunt contextul în care s-au întâlnit liderii europeni ieri la Bruxelles.","UPDATE: Si ministrul de Finante al Romaniei a semnat propunerea Euro, un activ de refugiu, a inceput sa se aprecieze dupa doua sedinte in retragere, iar marile burse de actiuni europene au luat-o in jos ieri, prima zi a unui summit UE de doua zile tinut in vremuri de cotitura pentru Uniunea Europeana. Alunecarea Austriei spre grupul eurosceptic Visegrad (V4-Ungaria, Polonia, Cehia si Slovacia), deriva Visegrad spre marginea Uniunii si chiar posibilitatea spargerii grupului, iesirea Marii Britanii din UE, eforturile disperate ale Spaniei de a impiedica independenta Cataloniei, legaturile tensionate dintre UE si Turcia, o tara vitala in rezolvarea crizei refugiatilor, si incertitudini legate de viitorul in sine al UE sunt contextul in care s-au intalnit liderii europeni ieri la Bruxelles.","UPDATE: Și ministrul de Finanțe al României a semnat propunerea Euro, un activ de refugiu, a început să se aprecieze după două ședințe în retragere, iar marile burse de acțiuni europene au luat-o în jos ieri, prima zi a unui summit UE de două zile ținut în vremuri de cotitură pentru Uniunea Europeană. Alunecarea Austriei spre grupul eurosceptic Vișegrad (V4-Ungaria, Polonia, Cehia și Slovacia), deriva Vișegrad spre marginea Uniunii și chiar posibilitatea spargerii grupului, ieșirea Marii Britanii din UE, eforturile disperate ale Spaniei de a împiedica independența Cataloniei, legăturile tensionate dintre UE și Turcia, o țară vitală în rezolvarea crizei refugiaților, și incertitudini legate de viitorul în sine al UE sunt contextul în care s-au întâlnit liderii europeni ieri la Bruxelles.","UPDATE: Si ministrul de Finante al Romaniei a semnat propunerea Euro, un activ de refugiu, a inceput sa se aprecieze dupa doua sedinte in retragere, iar marile burse de actiuni europene au luat-o in jos ieri, prima zi a unui summit UE de doua zile tinut in vremuri de cotitura pentru Uniunea Europeana. Alunecarea Austriei spre grupul eurosceptic Visegrad (V4-Ungaria, Polonia, Cehia si Slovacia), deriva Visegrad spre marginea Uniunii si chiar posibilitatea spargerii grupului, iesirea Marii Britanii din UE, eforturile disperate ale Spaniei de a impiedica independenta Cataloniei, legaturile tensionate dintre UE si Turcia, o tara vitala in rezolvarea crizei refugiatilor, si incertitudini legate de viitorul in sine al UE sunt contextul in care s-au intalnit liderii europeni ieri la Bruxelles.",True,True,whitespace,False,798,0,0,0,0,0,True,True,798,36,0,0,1,0,True,False,797,0,0,0,0,0,True,True,797,36,0,0,0,0,True,False
44925,unknown_local_sample,  In urma accidentului nu a fost ranita nicio persoana din autocar.,  În urma accidentului nu a fost rănită nicio persoană din autocar.,In urma accidentului nu a fost ranita nicio persoana din autocar.,În urma accidentului nu a fost rănită nicio persoană din autocar.,In urma accidentului nu a fost ranita nicio persoana din autocar.,True,True,whitespace,False,67,0,0,0,0,0,True,True,67,4,0,0,1,0,True,False,65,0,0,0,0,0,True,True,65,4,0,0,0,0,True,False
124055,unknown_local_sample,pasageri.  Articol publicat in editia tiparita a Ziarului Financiar din data de 21.11.2017.,pasageri.  Articol publicat în ediția tipărită a Ziarului Financiar din data de 21.11.2017.,pasageri. Articol publicat in editia tiparita a Ziarului Financiar din data de 21.11.2017.,pasageri. Articol publicat în ediția tipărită a Ziarului Financiar din data de 21.11.2017.,pasageri. Articol publicat in editia tiparita a Ziarului Financiar din data de 21.11.2017.,True,True,whitespace,False,91,0,0,0,0,0,True,True,91,4,0,0,1,0,True,False,90,0,0,0,0,0,True,True,90,4,0,0,0,0,True,False
81478,unknown_local_sample,"In 1612, un an-cheie, patriarhul polemizeaza cu un misionar „papist“, citeste tratatul Despre natura divina al teologului reformat Girolamo Zanchi, se imprieteneste cu reprezentantul diplomatic al Tarilor de Jos olandeze la Poarta, Cornelis Haga, corespondeaza cu pastorul arminian Johannes Wtenbogaert si cu arhiepiscopul anglican George Abbot, urca pe tronul patriarhal constantinopolitan, il pierde dupa o luna... Curind, el denunta perfidia misionarilor iezuiti, condamna tirania papala si compune un tratat impotriva evreilor.","În 1612, un an-cheie, patriarhul polemizează cu un misionar „papist“, citește tratatul Despre natura divină al teologului reformat Girolamo Zanchi, se împrietenește cu reprezentantul diplomatic al Țărilor de Jos olandeze la Poartă, Cornelis Haga, corespondează cu pastorul arminian Johannes Wtenbogaert și cu arhiepiscopul anglican George Abbot, urcă pe tronul patriarhal constantinopolitan, îl pierde după o lună… Curînd, el denunță perfidia misionarilor iezuiți, condamnă tirania papală și compune un tratat împotriva evreilor.","In 1612, un an-cheie, patriarhul polemizeaza cu un misionar „papist“, citeste tratatul Despre natura divina al teologului reformat Girolamo Zanchi, se imprieteneste cu reprezentantul diplomatic al Tarilor de Jos olandeze la Poarta, Cornelis Haga, corespondeaza cu pastorul arminian Johannes Wtenbogaert si cu arhiepiscopul anglican George Abbot, urca pe tronul patriarhal constantinopolitan, il pierde dupa o luna... Curind, el denunta perfidia misionarilor iezuiti, condamna tirania papala si compune un tratat impotriva evreilor.","În 1612, un an-cheie, patriarhul polemizează cu un misionar „papist“, citește tratatul Despre natura divină al teologului reformat Girolamo Zanchi, se împrietenește cu reprezentantul diplomatic al Țărilor de Jos olandeze la Poartă, Cornelis Haga, corespondează cu pastorul arminian Johannes Wtenbogaert și cu arhiepiscopul anglican George Abbot, urcă pe tronul patriarhal constantinopolitan, îl pierde după o lună… Curînd, el denunță perfidia misionarilor iezuiți, condamnă tirania papală și compune un tratat împotriva evreilor.","In 1612, un an-cheie, patriarhul polemizeaza cu un misionar „papist“, citeste tratatul Despre natura divina al teologului reformat Girolamo Zanchi, se imprieteneste cu reprezentantul diplomatic al Tarilor de Jos olandeze la Poarta, Cornelis Haga, corespondeaza cu pastorul arminian Johannes Wtenbogaert si cu arhiepiscopul anglican George Abbot, urca pe tronul patriarhal constantinopolitan, il pierde dupa o luna… Curind, el denunta perfidia misionarilor iezuiti, condamna tirania papala si compune un tratat impotriva evreilor.",False,False,punctuation,False,531,0,0,0,0,1,True,True,529,23,0,0,0,1,True,False,531,0,0,0,0,1,True,True,529,23,0,0,0,1,True,False
55464,unknown_local_sample,  Articol publicat in editia tiparita a Ziarului Financiar din data de 19.09.2017.,  Articol publicat în ediția tipărită a Ziarului Financiar din data de 19.09.2017.,Articol publicat in editia tiparita a Ziarului Financiar din data de 19.09.2017.,Articol publicat în ediția tipărită a Ziarului Financiar din data de 19.09.2017.,Articol publicat in editia tiparita a Ziarului Financiar din data de 19.09.2017.,True,True,whitespace,False,82,0,0,0,0,0,True,True,82,4,0,0,1,0,True,False,80,0,0,0,0,0,True,True,80,4,0,0,0,0,True,False
54250,unknown_local_sample,Continuarea pe ZFCorporate   ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate   ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,True,True,whitespace,False,104,0,0,0,0,0,True,True,104,0,0,0,1,0,True,True,102,0,0,0,0,0,True,True,102,0,0,0,0,0,True,True
148956,unknown_local_sample,"Invitat in plenul Camerei Deputatilor, la ”Ora Guvernului”,  pentru a da explicatii despre planurile ministerului,  Misa a fost supus unui val de critici.","Invitat în plenul Camerei Deputaților, la ”Ora Guvernului”,  pentru a da explicații despre planurile ministerului,  Mișa a fost supus unui val de critici.","Invitat in plenul Camerei Deputatilor, la ”Ora Guvernului”, pentru a da explicatii despre planurile ministerului, Misa a fost supus unui val de critici.","Invitat în plenul Camerei Deputaților, la ”Ora Guvernului”, pentru a da explicații despre planurile ministerului, Mișa a fost supus unui val de critici.","Invitat in plenul Camerei Deputatilor, la ”Ora Guvernului”, pentru a da explicatii despre planurile ministerului, Misa a fost supus unui val de critici.",True,True,whitespace,False,154,0,0,0,0,0,True,True,154,4,0,0,2,0,True,False,152,0,0,0,0,0,True,True,152,4,0,0,0,0,True,False
144357,unknown_local_sample,Continuarea pe ZFCorporate   ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate   ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,True,True,whitespace,False,104,0,0,0,0,0,True,True,104,0,0,0,1,0,True,True,102,0,0,0,0,0,True,True,102,0,0,0,0,0,True,True
197383,unknown_local_sample,Un purtator de cuvant al Siemens a declarat ca firma intentioneaza sa vina cu dovezi suplimentare cat mai curand posibil pentru a continua cooperarea.  Articol publicat in editia tiparita a Ziarului Financiar din data de 02.02.2018.,Un purtător de cuvânt al Siemens a declarat că firma intenționează să vină cu dovezi suplimentare cât mai curând posibil pentru a continua cooperarea.  Articol publicat în ediția tipărită a Ziarului Financiar din data de 02.02.2018.,Un purtator de cuvant al Siemens a declarat ca firma intentioneaza sa vina cu dovezi suplimentare cat mai curand posibil pentru a continua cooperarea. Articol publicat in editia tiparita a Ziarului Financiar din data de 02.02.2018.,Un purtător de cuvânt al Siemens a declarat că firma intenționează să vină cu dovezi suplimentare cât mai curând posibil pentru a continua cooperarea. Articol publicat în ediția tipărită a Ziarului Financiar din data de 02.02.2018.,Un purtator de cuvant al Siemens a declarat ca firma intentioneaza sa vina cu dovezi suplimentare cat mai curand posibil pentru a continua cooperarea. Articol publicat in editia tiparita a Ziarului Financiar din data de 02.02.2018.,True,True,whitespace,False,232,0,0,0,0,0,True,True,232,13,0,0,1,0,True,False,231,0,0,0,0,0,True,True,231,13,0,0,0,0,True,False
185083,unknown_local_sample,"  Potrivit infomatiilor din piata, compania a inchiriat 300 metri patrati in cladirea de birouri Sky Tower din zona Barbu Vacarescu, ceea ce inseamna ca in prima faza va avea circa 30 de angajati.","  Potrivit infomațiilor din piață, compania a închiriat 300 metri pătrați în clădirea de birouri Sky Tower din zona Barbu Văcărescu, ceea ce înseamnă că în prima faza va avea circa 30 de angajați.","Potrivit infomatiilor din piata, compania a inchiriat 300 metri patrati in cladirea de birouri Sky Tower din zona Barbu Vacarescu, ceea ce inseamna ca in prima faza va avea circa 30 de angajati.","Potrivit infomațiilor din piață, compania a închiriat 300 metri pătrați în clădirea de birouri Sky Tower din zona Barbu Văcărescu, ceea ce înseamnă că în prima faza va avea circa 30 de angajați.","Potrivit infomatiilor din piata, compania a inchiriat 300 metri patrati in cladirea de birouri Sky Tower din zona Barbu Vacarescu, ceea ce inseamna ca in prima faza va avea circa 30 de angajati.",True,True,whitespace,False,196,0,0,0,0,0,True,True,196,15,0,0,1,0,True,False,194,0,0,0,0,0,True,True,194,15,0,0,0,0,True,False
161002,unknown_local_sample,  Continuarea pe ZFCorporate   ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,  Continuarea pe ZFCorporate   ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,True,True,whitespace,False,106,0,0,0,0,0,True,True,106,0,0,0,2,0,True,True,102,0,0,0,0,0,True,True,102,0,0,0,0,0,True,True
152944,unknown_local_sample,"Cat plateste o companie in plus si cat castiga sau pierde un angajat dupa schimbarile fiscale? Impactul insa va fi diferit pentru It-isti, care beneficiaza in prezent de un regim diferit fata de restul angajatilor.  Vedeti mai jos un nou calcul, special pentru sectorul IT din Romania, trimis redactiei ZF de inginerul IT Bogdan Minzu.  ”Am vazut ca in spatiul public nu au aparut toate elementele care sa arate cat de nefaste sunt aceste modificari.","Cât plătește o companie în plus și cât câștigă sau pierde un angajat după schimbările fiscale? Impactul însă va fi diferit pentru It-iști, care beneficiază în prezent de un regim diferit față de restul angajaților.  Vedeți mai jos un nou calcul, special pentru sectorul IT din România, trimis redacției ZF de inginerul IT Bogdan Minzu.  ”Am vazut ca in spatiul public nu au aparut toate elementele care sa arate cat de nefaste sunt aceste modificari.","Cat plateste o companie in plus si cat castiga sau pierde un angajat dupa schimbarile fiscale? Impactul insa va fi diferit pentru It-isti, care beneficiaza in prezent de un regim diferit fata de restul angajatilor. Vedeti mai jos un nou calcul, special pentru sectorul IT din Romania, trimis redactiei ZF de inginerul IT Bogdan Minzu. ”Am vazut ca in spatiul public nu au aparut toate elementele care sa arate cat de nefaste sunt aceste modificari.","Cât plătește o companie în plus și cât câștigă sau pierde un angajat după schimbările fiscale? Impactul însă va fi diferit pentru It-iști, care beneficiază în prezent de un regim diferit față de restul angajaților. Vedeți mai jos un nou calcul, special pentru sectorul IT din România, trimis redacției ZF de inginerul IT Bogdan Minzu. ”Am vazut ca in spatiul public nu au aparut toate elementele care sa arate cat de nefaste sunt aceste modificari.","Cat plateste o companie in plus si cat castiga sau pierde un angajat dupa schimbarile fiscale? Impactul insa va fi diferit pentru It-isti, care beneficiaza in prezent de un regim diferit fata de restul angajatilor. Vedeti mai jos un nou calcul, special pentru sectorul IT din Romania, trimis redactiei ZF de inginerul IT Bogdan Minzu. ”Am vazut ca in spatiul public nu au aparut toate elementele care sa arate cat de nefaste sunt aceste modificari.",True,True,whitespace,False,450,0,0,0,0,0,True,True,450,22,0,0,2,0,True,False,448,0,0,0,0,0,True,True,448,22,0,0,0,0,True,False
147529,unknown_local_sample,Emmanuel Macron a fost „copilul-fantastic“ al politicii franceze si a ajuns la Palatul Elysee la 39 de ani.,Emmanuel Macron a fost „copilul-fantastic“ al politicii franceze și a ajuns la Palatul Élysée la 39 de ani.,Emmanuel Macron a fost „copilul-fantastic“ al politicii franceze si a ajuns la Palatul Elysee la 39 de ani.,Emmanuel Macron a fost „copilul-fantastic“ al politicii franceze și a ajuns la Palatul Élysée la 39 de ani.,Emmanuel Macron a fost „copilul-fantastic“ al politicii franceze si a ajuns la Palatul Élysée la 39 de ani.,False,False,spelling,False,107,0,0,0,0,1,True,True,107,3,0,0,0,1,True,False,107,0,0,0,0,1,True,True,107,3,0,0,0,1,True,False
4766,unknown_local_sample,"  El a fost arestat in Hounslow, in vestul Londrei, sub suspiciunea ca ar fi implicat in atentat.","  El a fost arestat în Hounslow, în vestul Londrei, sub suspiciunea că ar fi implicat în atentat.","El a fost arestat in Hounslow, in vestul Londrei, sub suspiciunea ca ar fi implicat in atentat.","El a fost arestat în Hounslow, în vestul Londrei, sub suspiciunea că ar fi implicat în atentat.","El a fost arestat in Hounslow, in vestul Londrei, sub suspiciunea ca ar fi implicat in atentat.",True,True,whitespace,False,97,0,0,0,0,0,True,True,97,4,0,0,2,0,True,False,95,0,0,0,0,0,True,True,95,4,0,0,0,0,True,False
188163,unknown_local_sample,"(Idem, p.287) .   Aceasta conceptie a fost reluata si dezvoltata in anii 1970 de catre economistii ,,neoliberali'' (M.","(Idem, p.287) .   Această concepție a fost reluată și dezvoltată în anii 1970 de către economiștii ,,neoliberali'' (M.","(Idem, p.287) . Aceasta conceptie a fost reluata si dezvoltata in anii 1970 de catre economistii ,,neoliberali'' (M.","(Idem, p.287) . Această concepție a fost reluată și dezvoltată în anii 1970 de către economiștii ,,neoliberali'' (M.","(Idem, p.287) . Aceasta conceptie a fost reluata si dezvoltata in anii 1970 de catre economistii ,,neoliberali'' (M.",True,True,whitespace,False,118,0,0,0,0,0,True,True,118,8,0,0,1,0,True,False,116,0,0,0,0,0,True,True,116,8,0,0,0,0,True,False
16242,unknown_local_sample,"Nu ma pot gandi la nicio companie germana mica sau mijlocie care sa gandeasca in acest cadru"", explica Lin Sebastian Kayser, un antreprenor in domeniul digital din orasul german Munchen..","Nu mă pot gândi la nicio companie germană mică sau mijlocie care să gândească în acest cadru"", explică Lin Sebastian Kayser, un antreprenor în domeniul digital din orașul german München..","Nu ma pot gandi la nicio companie germana mica sau mijlocie care sa gandeasca in acest cadru"", explica Lin Sebastian Kayser, un antreprenor in domeniul digital din orasul german Munchen..","Nu mă pot gândi la nicio companie germană mică sau mijlocie care să gândească în acest cadru"", explică Lin Sebastian Kayser, un antreprenor în domeniul digital din orașul german München..","Nu ma pot gandi la nicio companie germana mica sau mijlocie care sa gandeasca in acest cadru"", explica Lin Sebastian Kayser, un antreprenor in domeniul digital din orasul german München..",False,False,spelling,False,187,0,0,0,0,0,True,True,187,12,0,0,0,0,True,False,187,0,0,0,0,0,True,True,187,12,0,0,0,0,True,False
